accession,submission_date,sequence_length,organism
AB300605,3-Jul-07,16150,Eumetopias jubatus
EF597503,6-Jul-07,16230,Chlorocebus sabaeus
EF597502,6-Jul-07,16368,Chlorocebus tantalus
EF597501,6-Jul-07,16438,Chlorocebus pygerythrus
EF597500,6-Jul-07,16343,Chlorocebus pygerythrus
NC_009686,24-Jul-07,16757,Canis lupus lupus
NC_009691,24-Jul-07,16374,Ailurus fulgens styani
NC_009677,24-Jul-07,16492,Meles anakuma
NC_009685,24-Jul-07,16541,Gulo gulo
NC_009678,24-Jul-07,16498,Martes melampus
NC_009692,24-Jul-07,16431,Enhydra lutris
AB291077,24-Jul-07,16431,Enhydra lutris
AB291076,24-Jul-07,16498,Martes melampus
AB291075,24-Jul-07,16492,Meles anakuma
AB291074,24-Jul-07,16374,Ailurus fulgens styani
AB291073,24-Jul-07,16600,Procyon lotor
EF507801,1-Aug-07,16651,Camelus ferus
EF507800,1-Aug-07,16670,Camelus ferus
EF507799,1-Aug-07,16667,Camelus bactrianus
EF507798,1-Aug-07,16659,Camelus bactrianus
NC_009748,27-Aug-07,16368,Chlorocebus tantalus
NC_009747,27-Aug-07,16343,Chlorocebus pygerythrus
EU117375,12-Sep-07,16941,Sus scrofa
AB298688,13-Sep-07,15977,Sus scrofa
EU153458,24-Sep-07,16461,Mammuthus primigenius
EU153457,24-Sep-07,16459,Mammuthus primigenius
EU153456,24-Sep-07,16456,Mammuthus primigenius
EU153455,24-Sep-07,16458,Mammuthus primigenius
EU153454,24-Sep-07,16480,Mammuthus primigenius
EU153452,24-Sep-07,16457,Mammuthus primigenius
EU153449,24-Sep-07,16460,Mammuthus primigenius
EU153447,24-Sep-07,16460,Mammuthus primigenius
EU153445,24-Sep-07,16459,Mammuthus primigenius
EU153444,24-Sep-07,16458,Mammuthus primigenius
EU159113,25-Sep-07,16643,Camelus dromedarius
NC_009849,27-Sep-07,16643,Camelus dromedarius
EF196665,29-Oct-07,16766,Tremarctos ornatus
EF196664,29-Oct-07,16783,Helarctos malayanus
EF196663,29-Oct-07,16747,Ailuropoda melanoleuca
EF196662,29-Oct-07,16817,Melursus ursinus
EF196661,29-Oct-07,16795,Ursus thibetanus
NC_009969,8-Nov-07,16766,Tremarctos ornatus
NC_009970,8-Nov-07,16817,Melursus ursinus
NC_009968,8-Nov-07,16783,Helarctos malayanus
NC_009971,9-Nov-07,16795,Ursus thibetanus
EF545593,23-Nov-07,16689,Sus scrofa
EF545592,23-Nov-07,16750,Sus scrofa
EF545591,23-Nov-07,16690,Sus scrofa
EF545590,23-Nov-07,16689,Sus scrofa
EF545589,23-Nov-07,16690,Sus scrofa
EF545588,23-Nov-07,16740,Sus scrofa
EF545587,23-Nov-07,16719,Sus scrofa
EF545586,23-Nov-07,16690,Sus scrofa
EF545585,23-Nov-07,16690,Sus scrofa
EF545584,23-Nov-07,16709,Sus scrofa
EF545583,23-Nov-07,16690,Sus scrofa
EF545582,23-Nov-07,16690,Sus scrofa
EF545581,23-Nov-07,16690,Sus scrofa
EF545580,23-Nov-07,16690,Sus scrofa
EF545579,23-Nov-07,16690,Sus scrofa
EF545578,23-Nov-07,16689,Sus scrofa
EF545577,23-Nov-07,16690,Sus scrofa
EF545576,23-Nov-07,16690,Sus scrofa
EF545575,23-Nov-07,16423,Sus scrofa
EF545574,23-Nov-07,16690,Sus scrofa
EF545573,23-Nov-07,16690,Sus scrofa
EF545572,23-Nov-07,16690,Sus scrofa
EF545571,23-Nov-07,16690,Sus scrofa
EF545570,23-Nov-07,16689,Sus scrofa
EF545569,23-Nov-07,16740,Sus scrofa
EF545568,23-Nov-07,16690,Sus scrofa
EF545567,23-Nov-07,16690,Sus scrofa
EU315229,11-Dec-07,16301,Mus musculus
EU315228,11-Dec-07,16302,Mus musculus
EU312161,11-Dec-07,16300,Mus musculus
EU312160,11-Dec-07,16300,Mus musculus
EU333163,18-Dec-07,16581,Sus scrofa
AP008987,5-Jan-08,16853,Mammuthus primigenius
EF490456,16-Jan-08,16617,Ovis aries
EF490453,16-Jan-08,16617,Ovis aries
EF490455,16-Jan-08,16617,Ovis aries
EF490454,16-Jan-08,16617,Ovis aries
EF490452,16-Jan-08,16617,Ovis aries
EF490451,16-Jan-08,16617,Ovis aries
EU095335,25-Jan-08,15960,Pan troglodytes
NC_010299,5-Feb-08,16620,Daubentonia madagascariensis
NC_010304,5-Feb-08,16602,Eremitalpa granti
NC_010301,5-Feb-08,16590,Dendrohyrax dorsalis
NC_010300,5-Feb-08,16686,Eulemur mongoz
NC_010302,5-Feb-08,16882,Trichechus manatus
EU442884,11-Feb-08,16774,Canis lupus chanco
NC_010340,12-Feb-08,16774,Canis lupus chanco
NC_010339,12-Feb-08,16300,Mus musculus musculus
EU177871,10-Mar-08,16319,Bison bison
EU177870,10-Mar-08,16339,Bos taurus
EU177869,10-Mar-08,16340,Bos taurus
EU177868,10-Mar-08,16339,Bos taurus
EU177867,10-Mar-08,16339,Bos taurus
EU177866,10-Mar-08,16339,Bos taurus
EU177865,10-Mar-08,16340,Bos taurus
EU177864,10-Mar-08,16340,Bos taurus
EU177863,10-Mar-08,16340,Bos taurus
EU177862,10-Mar-08,16339,Bos taurus
EU177861,10-Mar-08,16339,Bos taurus
EU177860,10-Mar-08,16339,Bos taurus
EU177859,10-Mar-08,16339,Bos taurus
EU177858,10-Mar-08,16339,Bos taurus
EU177857,10-Mar-08,16338,Bos taurus
EU177856,10-Mar-08,16340,Bos taurus
EU177855,10-Mar-08,16339,Bos taurus
EU177854,10-Mar-08,16338,Bos taurus
EU177853,10-Mar-08,16339,Bos taurus
EU177852,10-Mar-08,16340,Bos taurus
EU177851,10-Mar-08,16339,Bos taurus
EU177850,10-Mar-08,16340,Bos taurus
EU177849,10-Mar-08,16339,Bos taurus
EU177848,10-Mar-08,16340,Bos taurus
EU177847,10-Mar-08,16342,Bos taurus
EU177846,10-Mar-08,16340,Bos taurus
EU177845,10-Mar-08,16340,Bos taurus
EU177844,10-Mar-08,16340,Bos taurus
EU177843,10-Mar-08,16340,Bos taurus
EU177842,10-Mar-08,16339,Bos taurus
EU177841,10-Mar-08,16340,Bos taurus
EU177840,10-Mar-08,16339,Bos taurus
EU177839,10-Mar-08,16339,Bos taurus
EU177838,10-Mar-08,16340,Bos taurus
EU177837,10-Mar-08,16338,Bos taurus
EU177836,10-Mar-08,16338,Bos taurus
EU177835,10-Mar-08,16340,Bos taurus
EU177834,10-Mar-08,16339,Bos taurus
EU177833,10-Mar-08,16339,Bos taurus
EU177832,10-Mar-08,16338,Bos taurus
EU177831,10-Mar-08,16338,Bos taurus
EU177830,10-Mar-08,16338,Bos taurus
EU177829,10-Mar-08,16340,Bos taurus
EU177828,10-Mar-08,16338,Bos taurus
EU177827,10-Mar-08,16341,Bos taurus
EU177826,10-Mar-08,16341,Bos taurus
EU177825,10-Mar-08,16339,Bos taurus
EU177824,10-Mar-08,16340,Bos taurus
EU177823,10-Mar-08,16340,Bos taurus
EU177822,10-Mar-08,16340,Bos taurus
EU177821,10-Mar-08,16339,Bos taurus
EU177820,10-Mar-08,16339,Bos taurus
EU177819,10-Mar-08,16340,Bos taurus
EU177818,10-Mar-08,16344,Bos taurus
EU177817,10-Mar-08,16341,Bos taurus
EU177816,10-Mar-08,16341,Bos taurus
EU177815,10-Mar-08,16341,Bos taurus
NC_010497,24-Mar-08,16597,Spilogale putorius
EF558665,30-Apr-08,16524,Capricornis swinhoei
EF551004,30-Apr-08,16773,Panthera uncia
EF551003,30-Apr-08,16990,Panthera tigris
EF551002,30-Apr-08,16964,Panthera pardus
EU352649,1-May-08,16310,Mus terricolor
NC_010640,1-May-08,16524,Capricornis swinhoei
NC_010638,1-May-08,16773,Panthera uncia
NC_010642,1-May-08,16990,Panthera tigris
NC_010641,1-May-08,16964,Panthera pardus
NC_010650,2-May-08,16310,Mus terricolor
EF587265,31-May-08,17034,Ursus thibetanus thibetanus
EU155210,17-Jun-08,16458,Mammuthus primigenius
EU153453,17-Jun-08,16458,Mammuthus primigenius
EU153451,17-Jun-08,16456,Mammuthus primigenius
EU153450,17-Jun-08,16449,Mammuthus primigenius
EU153448,17-Jun-08,16462,Mammuthus primigenius
EU153446,17-Jun-08,16457,Mammuthus primigenius
EF535828,27-Jun-08,17131,Ochotona curzoniae
NC_011029,1-Jul-08,17131,Ochotona curzoniae
AB286049,15-Jul-08,17104,Propithecus coquereli
NC_011053,16-Jul-08,17104,Propithecus coquereli
EF681884,31-Jul-08,16824,Ursus thibetanus ussuricus
NC_011116,5-Aug-08,16754,Arctodus simus
NC_011112,5-Aug-08,16780,Ursus spelaeus
NC_011118,6-Aug-08,17034,Ursus thibetanus thibetanus
NC_011117,6-Aug-08,16824,Ursus thibetanus ussuricus
NC_011125,6-Aug-08,16442,Meles meles
NC_011124,6-Aug-08,16493,Ailurus fulgens
NC_011120,7-Aug-08,16412,Gorilla gorilla gorilla
EU939445,24-Aug-08,16654,Equus caballus
EU090703,31-Aug-08,16693,Sus scrofa
EU090702,31-Aug-08,16760,Sus scrofa
FJ032363,9-Sep-08,16723,Canis lupus laniger
EU450583,26-Sep-08,16301,Mus musculus
EU497665,29-Sep-08,16753,Ursus arctos
EU327344,29-Sep-08,16810,Ursus spelaeus
EU166918,30-Sep-08,16915,Rhinolophus formosae
NC_011304,30-Sep-08,16915,Rhinolophus formosae
NC_011218,1-Oct-08,16723,Canis lupus laniger
FJ237003,13-Oct-08,16940,Sus scrofa
FJ237002,13-Oct-08,16941,Sus scrofa
FJ237001,13-Oct-08,16941,Sus scrofa
FJ237000,13-Oct-08,16941,Sus scrofa
FJ236999,13-Oct-08,16941,Sus scrofa
FJ236998,13-Oct-08,16940,Sus scrofa
FJ236997,13-Oct-08,16940,Sus scrofa
FJ236996,13-Oct-08,16941,Sus scrofa
FJ236995,13-Oct-08,16941,Sus scrofa
FJ236994,13-Oct-08,16940,Sus scrofa
FJ236993,13-Oct-08,16942,Sus scrofa
FJ236992,13-Oct-08,16941,Sus scrofa
FJ236991,13-Oct-08,16941,Sus scrofa
FJ236015,14-Oct-08,16536,Lutra lutra
NC_011358,14-Oct-08,16536,Lutra lutra
EF667005,22-Oct-08,16701,Ursus thibetanus ussuricus
EU294187,30-Oct-08,16540,Macaca thibetana
NC_011519,4-Nov-08,16540,Macaca thibetana
FJ429093,11-Nov-08,16523,Martes zibellina
EU273712,13-Nov-08,16306,Rattus tanezumi
EU273711,13-Nov-08,16307,Rattus exulans
EU273710,13-Nov-08,16307,Rattus exulans
EU273709,13-Nov-08,16307,Rattus exulans
EU273708,13-Nov-08,16293,Rattus praetor
EU273707,13-Nov-08,16305,Rattus rattus
NC_011579,14-Nov-08,16523,Martes zibellina
NC_011638,5-Dec-08,16306,Rattus tanezumi
AB443879,26-Dec-08,16945,Loxodonta africana
EU315254,30-Dec-08,16355,Hydropotes inermis
EU681954,31-Dec-08,16649,Lama guanicoe
NC_011822,5-Jan-09,16649,Lama guanicoe
NC_011821,5-Jan-09,16355,Hydropotes inermis
FJ515782,21-Jan-09,16813,Myrmecobius fasciatus
FJ515781,21-Jan-09,17745,Thylacinus cynocephalus
FJ515780,21-Jan-09,17411,Thylacinus cynocephalus
NC_011949,22-Jan-09,16813,Myrmecobius fasciatus
NC_011944,22-Jan-09,17411,Thylacinus cynocephalus
EU408280,31-Jan-09,16532,Canis lupus familiaris
EU408308,31-Jan-09,16527,Canis lupus familiaris
EU408307,31-Jan-09,16527,Canis lupus familiaris
EU408306,31-Jan-09,16529,Canis lupus familiaris
EU408305,31-Jan-09,16530,Canis lupus familiaris
EU408304,31-Jan-09,16532,Canis lupus familiaris
EU408303,31-Jan-09,16526,Canis lupus familiaris
EU408302,31-Jan-09,16530,Canis lupus familiaris
EU408301,31-Jan-09,16526,Canis lupus familiaris
EU408300,31-Jan-09,16526,Canis lupus familiaris
EU408299,31-Jan-09,16530,Canis lupus familiaris
EU408298,31-Jan-09,16530,Canis lupus familiaris
EU408297,31-Jan-09,16527,Canis lupus familiaris
EU408296,31-Jan-09,16530,Canis lupus familiaris
EU408295,31-Jan-09,16530,Canis lupus familiaris
EU408294,31-Jan-09,16532,Canis lupus familiaris
EU408293,31-Jan-09,16526,Canis lupus familiaris
EU408292,31-Jan-09,16526,Canis lupus familiaris
EU408291,31-Jan-09,16526,Canis lupus familiaris
EU408290,31-Jan-09,16530,Canis lupus familiaris
EU408289,31-Jan-09,16530,Canis lupus familiaris
EU408288,31-Jan-09,16526,Canis lupus familiaris
EU408287,31-Jan-09,16529,Canis lupus familiaris
EU408286,31-Jan-09,16530,Canis lupus familiaris
EU408285,31-Jan-09,16526,Canis lupus familiaris
EU408284,31-Jan-09,16530,Canis lupus familiaris
EU408283,31-Jan-09,16530,Canis lupus familiaris
EU408282,31-Jan-09,16530,Canis lupus familiaris
EU408281,31-Jan-09,16530,Canis lupus familiaris
EU408279,31-Jan-09,16526,Canis lupus familiaris
EU408278,31-Jan-09,16526,Canis lupus familiaris
EU408277,31-Jan-09,16530,Canis lupus familiaris
EU408276,31-Jan-09,16530,Canis lupus familiaris
EU408275,31-Jan-09,16530,Canis lupus familiaris
EU408274,31-Jan-09,16532,Canis lupus familiaris
EU408273,31-Jan-09,16530,Canis lupus familiaris
EU408272,31-Jan-09,16530,Canis lupus familiaris
EU408271,31-Jan-09,16532,Canis lupus familiaris
EU408270,31-Jan-09,16530,Canis lupus familiaris
EU408269,31-Jan-09,16529,Canis lupus familiaris
EU408268,31-Jan-09,16530,Canis lupus familiaris
EU408267,31-Jan-09,16529,Canis lupus familiaris
EU408266,31-Jan-09,16530,Canis lupus familiaris
EU408265,31-Jan-09,16531,Canis lupus familiaris
EU408264,31-Jan-09,16529,Canis lupus familiaris
EU408263,31-Jan-09,16532,Canis lupus familiaris
EU408262,31-Jan-09,16527,Canis lupus familiaris
EU408261,31-Jan-09,16530,Canis lupus familiaris
EU408260,31-Jan-09,16526,Canis lupus familiaris
EU408259,31-Jan-09,16530,Canis lupus familiaris
EU408258,31-Jan-09,16526,Canis lupus familiaris
EU408257,31-Jan-09,16532,Canis lupus familiaris
EU408256,31-Jan-09,16526,Canis lupus familiaris
EU408255,31-Jan-09,16526,Canis lupus familiaris
EU408254,31-Jan-09,16526,Canis lupus familiaris
EU408253,31-Jan-09,16532,Canis lupus familiaris
EU408252,31-Jan-09,16527,Canis lupus familiaris
EU408251,31-Jan-09,16525,Canis lupus familiaris
EU408250,31-Jan-09,16532,Canis lupus familiaris
EU408249,31-Jan-09,16530,Canis lupus familiaris
EU408248,31-Jan-09,16530,Canis lupus familiaris
EU408247,31-Jan-09,16526,Canis lupus familiaris
EU408246,31-Jan-09,16529,Canis lupus familiaris
EU408245,31-Jan-09,16530,Canis lupus familiaris
FJ374665,1-Feb-09,16300,Mus musculus domesticus
FJ374664,1-Feb-09,16300,Mus musculus domesticus
FJ374663,1-Feb-09,16300,Mus musculus domesticus
FJ374662,1-Feb-09,16300,Mus musculus domesticus
FJ374661,1-Feb-09,16301,Mus musculus domesticus
FJ374660,1-Feb-09,16300,Mus musculus domesticus
FJ374659,1-Feb-09,16301,Mus musculus domesticus
FJ374658,1-Feb-09,16300,Mus musculus domesticus
FJ374657,1-Feb-09,16300,Mus musculus domesticus
FJ374656,1-Feb-09,16299,Mus musculus domesticus
FJ374655,1-Feb-09,16301,Mus musculus domesticus
FJ374654,1-Feb-09,16301,Mus musculus domesticus
FJ374653,1-Feb-09,16300,Mus musculus domesticus
FJ374652,1-Feb-09,16299,Mus musculus domesticus
FJ374651,1-Feb-09,16302,Mus musculus domesticus
FJ374650,1-Feb-09,16300,Mus musculus domesticus
FJ374649,1-Feb-09,16301,Mus musculus domesticus
FJ374648,1-Feb-09,16301,Mus musculus domesticus
FJ374647,1-Feb-09,16301,Mus musculus domesticus
FJ374646,1-Feb-09,16300,Mus musculus domesticus
FJ374645,1-Feb-09,16300,Mus musculus domesticus
FJ374644,1-Feb-09,16300,Mus musculus domesticus
FJ374643,1-Feb-09,16300,Mus musculus domesticus
FJ374642,1-Feb-09,16300,Mus musculus domesticus
FJ374641,1-Feb-09,16300,Mus musculus domesticus
FJ374640,1-Feb-09,16300,Mus musculus domesticus
FJ374639,1-Feb-09,16299,Mus musculus domesticus
EU557093,3-Feb-09,16388,Tursiops truncatus
EU557097,3-Feb-09,16384,Stenella coeruleoalba
EU557096,3-Feb-09,16386,Stenella attenuata
EU557095,3-Feb-09,16386,Grampus griseus
EU557094,3-Feb-09,16385,Delphinus capensis
EU557092,3-Feb-09,16385,Tursiops aduncus
EU557091,3-Feb-09,16388,Sousa chinensis
NC_012061,6-Feb-09,16385,Delphinus capensis
NC_012058,6-Feb-09,16385,Tursiops aduncus
NC_012057,6-Feb-09,16388,Sousa chinensis
NC_012053,6-Feb-09,16384,Stenella coeruleoalba
NC_012062,12-Feb-09,16386,Grampus griseus
NC_012059,12-Feb-09,16388,Tursiops truncatus
NC_012051,12-Feb-09,16386,Stenella attenuata
NC_012103,24-Feb-09,16839,Pecari tajacu
NC_012102,24-Feb-09,16597,Lama glama
NC_012100,24-Feb-09,16433,Giraffa giraffa angolensis
NC_012098,24-Feb-09,16431,Antilope cervicapra
NC_012096,24-Feb-09,16453,Capricornis crispus
NC_012095,24-Feb-09,16770,Sus scrofa domesticus
AP003429,24-Feb-09,16453,Capricornis crispus
AP003427,24-Feb-09,16839,Pecari tajacu
AP003426,24-Feb-09,16597,Lama glama
AP003425,24-Feb-09,16402,Hippopotamus amphibius
AP003423,24-Feb-09,16663,Camelus bactrianus
AP003422,24-Feb-09,16431,Antilope cervicapra
AP003424,24-Feb-09,16433,Giraffa giraffa angolensis
AP003428,24-Feb-09,16770,Sus scrofa domesticus
FJ719367,28-Feb-09,16549,Martes flavigula
NC_012141,6-Mar-09,16549,Martes flavigula
NC_012389,24-Mar-09,16307,Rattus exulans
NC_012387,24-Mar-09,16299,Mus musculus castaneus
NC_012374,24-Mar-09,16305,Rattus rattus
NC_012346,24-Mar-09,16319,Bison bison
NC_012461,26-Mar-09,16293,Rattus praetor
FJ817364,28-Mar-09,16720,Canis lupus familiaris
FJ817363,28-Mar-09,16735,Canis lupus familiaris
FJ817362,28-Mar-09,16721,Canis lupus familiaris
FJ817361,28-Mar-09,16711,Canis lupus familiaris
FJ817360,28-Mar-09,16728,Canis lupus familiaris
FJ817359,28-Mar-09,16729,Canis lupus familiaris
FJ817358,28-Mar-09,16721,Canis lupus familiaris
FJ785426,21-Apr-09,16546,Theropithecus gelada
FJ785425,21-Apr-09,16474,Saimiri sciureus
FJ785423,21-Apr-09,16563,Plecturocebus donacophilus
FJ785422,21-Apr-09,16560,Ateles belzebuth
FJ785421,21-Apr-09,16580,Aotus lemurinus
FJ207539,28-Apr-09,16434,Rupicapra rupicapra
FJ207538,28-Apr-09,16438,Rupicapra pyrenaica
FJ207537,28-Apr-09,16737,Pseudois nayaur
FJ207536,28-Apr-09,16431,Ovibos moschatus
FJ207535,28-Apr-09,16604,Oreamnos americanus
FJ207534,28-Apr-09,16441,Capricornis sumatraensis
FJ207533,28-Apr-09,16452,Capricornis crispus
FJ207532,28-Apr-09,16559,Naemorhedus griseus
FJ207531,28-Apr-09,16712,Hemitragus jemlahicus
FJ207530,28-Apr-09,16385,Damaliscus pygargus
FJ207529,28-Apr-09,16583,Capra sibirica
FJ207528,28-Apr-09,16561,Capra pyrenaica
FJ207527,28-Apr-09,16705,Capra nubiana
FJ207526,28-Apr-09,16716,Capra ibex
FJ207525,28-Apr-09,16640,Capra falconeri
FJ207524,28-Apr-09,16588,Budorcas taxicolor
FJ207523,28-Apr-09,16457,Arabitragus jayakari
FJ207522,28-Apr-09,16540,Ammotragus lervia
FJ906803,4-May-09,16575,Macaca fascicularis
NC_012670,8-May-09,16575,Macaca fascicularis
FJ905816,10-May-09,16466,Dicerorhinus sumatrensis
FJ905815,10-May-09,16417,Rhinoceros sondaicus
FJ905814,10-May-09,16411,Diceros bicornis
FJ905813,10-May-09,16436,Coelodonta antiquitatis
NC_012684,11-May-09,16466,Dicerorhinus sumatrensis
NC_012683,11-May-09,16417,Rhinoceros sondaicus
NC_012682,11-May-09,16411,Diceros bicornis
NC_012681,11-May-09,16436,Coelodonta antiquitatis
EU043465,12-May-09,16354,Moschus berezovskii
NC_012694,14-May-09,16354,Moschus berezovskii
FJ997262,17-May-09,16339,Bos javanicus
NC_012706,21-May-09,16339,Bos javanicus
GQ129208,24-May-09,16340,Bos taurus
GQ129207,24-May-09,16341,Bos taurus
EU789789,31-May-09,16196,Canis latrans
EU789788,31-May-09,16196,Canis lupus
EU789787,31-May-09,16196,Canis lupus
EU789786,31-May-09,16196,Canis lupus familiaris
EU789785,31-May-09,16197,Canis lupus familiaris
EU789784,31-May-09,16196,Canis lupus familiaris
EU789783,31-May-09,16195,Canis lupus familiaris
EU789782,31-May-09,16196,Canis lupus familiaris
EU789781,31-May-09,16196,Canis lupus familiaris
EU789780,31-May-09,16196,Canis lupus familiaris
EU789779,31-May-09,16195,Canis lupus familiaris
EU789778,31-May-09,16196,Canis lupus familiaris
EU789777,31-May-09,16198,Canis lupus familiaris
EU789776,31-May-09,16196,Canis lupus familiaris
EU789775,31-May-09,16196,Canis lupus familiaris
EU789774,31-May-09,16196,Canis lupus familiaris
EU789773,31-May-09,16195,Canis lupus familiaris
EU789772,31-May-09,16197,Canis lupus familiaris
EU789771,31-May-09,16197,Canis lupus familiaris
EU789770,31-May-09,16196,Canis lupus familiaris
EU789769,31-May-09,16197,Canis lupus familiaris
EU789768,31-May-09,16196,Canis lupus familiaris
EU789767,31-May-09,16197,Canis lupus familiaris
EU789766,31-May-09,16197,Canis lupus familiaris
EU789765,31-May-09,16196,Canis lupus familiaris
EU789764,31-May-09,16196,Canis lupus familiaris
EU789763,31-May-09,16196,Canis lupus familiaris
EU789762,31-May-09,16197,Canis lupus familiaris
EU789761,31-May-09,16195,Canis lupus familiaris
EU789760,31-May-09,16197,Canis lupus familiaris
EU789759,31-May-09,16197,Canis lupus familiaris
EU789758,31-May-09,16195,Canis lupus familiaris
EU789757,31-May-09,16195,Canis lupus familiaris
EU789756,31-May-09,16196,Canis lupus familiaris
EU789755,31-May-09,16197,Canis lupus familiaris
EU789754,31-May-09,16197,Canis lupus familiaris
EU789753,31-May-09,16196,Canis lupus familiaris
EU789752,31-May-09,16197,Canis lupus familiaris
EU789751,31-May-09,16197,Canis lupus familiaris
EU789750,31-May-09,16196,Canis lupus familiaris
EU789749,31-May-09,16196,Canis lupus familiaris
EU789748,31-May-09,16196,Canis lupus familiaris
EU789747,31-May-09,16196,Canis lupus familiaris
EU789746,31-May-09,16197,Canis lupus familiaris
EU789745,31-May-09,16196,Canis lupus familiaris
EU789744,31-May-09,16196,Canis lupus familiaris
EU789743,31-May-09,16196,Canis lupus familiaris
EU789742,31-May-09,16196,Canis lupus familiaris
EU789741,31-May-09,16197,Canis lupus familiaris
EU789740,31-May-09,16196,Canis lupus familiaris
EU789739,31-May-09,16195,Canis lupus familiaris
EU789738,31-May-09,16196,Canis lupus familiaris
EU789737,31-May-09,16196,Canis lupus familiaris
EU789736,31-May-09,16197,Canis lupus familiaris
EU789735,31-May-09,16196,Canis lupus familiaris
EU789734,31-May-09,16197,Canis lupus familiaris
EU789733,31-May-09,16196,Canis lupus familiaris
EU789732,31-May-09,16196,Canis lupus familiaris
EU789731,31-May-09,16196,Canis lupus familiaris
EU789730,31-May-09,16196,Canis lupus familiaris
EU789729,31-May-09,16196,Canis lupus familiaris
EU789728,31-May-09,16198,Canis lupus familiaris
EU789727,31-May-09,16198,Canis lupus familiaris
EU789726,31-May-09,16196,Canis lupus familiaris
EU789725,31-May-09,16196,Canis lupus familiaris
EU789724,31-May-09,16198,Canis lupus familiaris
EU789723,31-May-09,16196,Canis lupus familiaris
EU789722,31-May-09,16196,Canis lupus familiaris
